LOC127701706	GO:0003777;GO:0005515;GO:0005875;GO:0007017;GO:0017111;GO:0032559;GO:0035639;GO:0140657;GO:1902494
LOC127701754	GO:0004888;GO:0007165;GO:0110165
LOC127701763	GO:0000977;GO:0000987;GO:0006355;GO:0006366;GO:0140110
LOC127701785	GO:0005575;GO:0016020;GO:0031589;GO:0035088;GO:0046872;GO:0071944;GO:0098742
LOC127701789	GO:0005215;GO:0006810;GO:0006811;GO:0009987
LOC127701795	GO:0005215;GO:0006810;GO:0009987;GO:0110165
LOC127701802	GO:0006810;GO:0009987;GO:0046942;GO:0046943
LOC127701803	GO:0008233;GO:0019538
LOC127701810	GO:0005488
LOC127701814	GO:0005576;GO:0110165
LOC127701849	GO:0009101;GO:0031127;GO:0036211;GO:0043413;GO:0044238;GO:0070085;GO:0071704;GO:0110165
LOC127701850	GO:0009101;GO:0031127;GO:0036211;GO:0043413;GO:0044238;GO:0070085;GO:0071704;GO:0110165
LOC127701870	GO:0005488;GO:0005576;GO:0110165
LOC127701889	GO:0002221;GO:0002376;GO:0005488;GO:0005576;GO:0030312;GO:0038023;GO:0050896;GO:0110165
LOC127701895	GO:0004175;GO:0008234;GO:0019538
LOC127701901	GO:0005488
LOC127701937	GO:0110165
LOC127701945	GO:0000502;GO:0005622;GO:0019941;GO:0032991;GO:0043231;GO:0140535;GO:1902494
LOC127701950	GO:0005488
LOC127701955	GO:0005215;GO:0006810;GO:0009987;GO:0110165
LOC127701961	GO:0005575;GO:0016020;GO:0035088;GO:0046872;GO:0071944;GO:0098742
LOC127701984	GO:0003824
LOC127701997	GO:0005488
LOC127702004	GO:0006869;GO:0015718;GO:0015850;GO:0110165
LOC127702009	GO:0005488
LOC127702010	GO:0003824
LOC127702019	GO:0016715;GO:0046914
LOC127702022	GO:0060089
LOC127702024	GO:0140513
LOC127702034	GO:0005488
LOC127702051	GO:0005488;GO:0015031;GO:0032940
LOC127702069	GO:0005215;GO:0006810;GO:0009987;GO:0110165
LOC127702076	GO:0005262;GO:0006816;GO:0098655;GO:0098662;GO:0099094;GO:0110165
LOC127702079	GO:0046914
LOC127702084	GO:0009101;GO:0016757;GO:0036211;GO:0043413;GO:0110165
LOC127702120	GO:0004672;GO:0016310;GO:0032559;GO:0035639;GO:0036211
LOC127702121	GO:0000041;GO:0005262;GO:0005488;GO:0006816;GO:0006874;GO:0034702;GO:0043168;GO:0043178;GO:0098655;GO:0098662;GO:0110165
LOC127702128	GO:0006810;GO:0009987;GO:0017111;GO:0032559;GO:0035639;GO:0042626;GO:0098797;GO:0110165;GO:0140657
LOC127702133	GO:0005365;GO:0006810;GO:0009987;GO:0015295;GO:0110165
LOC127702134	GO:0004672;GO:0016310;GO:0032559;GO:0035639;GO:0036211
LOC127702136	GO:0000166;GO:0003723;GO:0005622;GO:0006400;GO:0043168;GO:0110165;GO:0140101
LOC127702154	GO:0004888;GO:0007165;GO:0110165
LOC127702155	GO:0004888;GO:0007165;GO:0110165
LOC127702198	GO:0003676
LOC127702205	GO:0003676;GO:0010467;GO:0010556;GO:0031981;GO:0110165
LOC127702222	GO:0005488
LOC127702228	GO:0016020;GO:0017111;GO:0032561;GO:0035639;GO:0071944;GO:0099106
LOC127702283	GO:0048018
LOC127702286	GO:0005488;GO:0009155;GO:0009217;GO:0016793;GO:0043231;GO:0046070
LOC127702288	GO:0006865;GO:0015171;GO:0110165;GO:1905039
LOC127702314	GO:0046914
LOC127702315	GO:0016755;GO:0036211;GO:0140096
LOC127702316	GO:0016755;GO:0036211;GO:0140096
LOC127702334	GO:0005365;GO:0006810;GO:0009987;GO:0015295;GO:0110165
LOC127702350	GO:0046872
LOC127702354	GO:0006813;GO:0016020;GO:0071944;GO:0099106;GO:0110165
LOC127702387	GO:0005737;GO:0043168;GO:0043231;GO:0046185;GO:0070279
LOC127702410	GO:0000086;GO:0004721;GO:0005622;GO:0016311;GO:0036211;GO:0043231;GO:0044772;GO:0110165
LOC127702419	GO:0005488
LOC127702426	GO:0060089
LOC127702447	GO:0003674;GO:0005515;GO:0005622;GO:0009987;GO:0032991;GO:0051604;GO:0110165
LOC127702450	GO:0005488
LOC127702453	GO:0005488;GO:0006810;GO:0009987;GO:0015075;GO:0015267;GO:0110165
LOC127702464	GO:0005488;GO:0098742;GO:0110165
LOC127702471	GO:0000041;GO:0005262;GO:0005488;GO:0006816;GO:0006874;GO:0034702;GO:0043168;GO:0043178;GO:0098655;GO:0098662;GO:0110165
LOC127702477	GO:0003779;GO:0005622;GO:0030036;GO:0043232;GO:0044877;GO:0110165
LOC127702493	GO:0060089
LOC127702509	GO:0017111;GO:0019787;GO:0140657
LOC127702512	GO:0003779;GO:0044877
LOC127702513	GO:0004672;GO:0006468;GO:0018209;GO:0032559;GO:0035639
LOC127702524	GO:0003779;GO:0044877
LOC127702591	GO:0015267;GO:0110165
LOC127702605	GO:0005488;GO:0005737;GO:0007399;GO:0030154;GO:0036464;GO:0110165
LOC127702613	GO:0097367;GO:0110165
LOC127702622	GO:0031090;GO:0042175;GO:0046872;GO:0055080;GO:0098771;GO:0098827
LOC127702655	GO:0005488
LOC127702666	GO:0005488
LOC127702668	GO:0005929;GO:0032991;GO:0044782;GO:0070925;GO:0110165;GO:0120031
LOC127702670	GO:0005543;GO:0046914;GO:0097159;GO:1901363
LOC127702691	GO:0005488
LOC127702710	GO:0005694;GO:0006351;GO:0006355;GO:0006810;GO:0019787;GO:0031981;GO:0032993;GO:0046914;GO:0051641;GO:0051649;GO:0110165;GO:1902680
LOC127702714	GO:0006810;GO:0009987;GO:0015291;GO:0030001;GO:0110165
LOC127702715	GO:0003676;GO:0005488;GO:0006351
LOC127702719	GO:0005622;GO:0005635;GO:0008047;GO:0030695;GO:0110165;GO:0140513
LOC127702721	GO:0016020;GO:0071944
LOC127702737	GO:0005488
LOC127702739	GO:0016020;GO:0071944;GO:0098742
